Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820002-1,2019-03-01 10:00:00,0,True,1.1666666666666667,2.0,Ropka,6,0.1875,3,6
7820002-1,2019-03-01 12:00:00,0,True,1.3333333333333333,2.0,Ropka,6,0.1875,3,18
7820002-1,2019-03-22 20:00:00,0,True,1.0,0.0,Ropka,6,0.1875,3,8
7820002-1,2019-03-26 14:00:00,0,True,1.5,0.0,Ropka,6,0.1875,3,12
7820002-1,2019-03-26 16:00:00,0,True,1.8571428571428572,1.0,Ropka,6,0.1875,3,7
7820002-1,2019-04-03 18:00:00,0,True,1.2857142857142858,0.0,Ropka,6,0.1875,3,14
7820002-1,2019-04-03 20:00:00,0,True,2.0,0.75,Ropka,6,0.1875,3,20
7820002-1,2019-04-04 10:00:00,0,True,1.2857142857142858,0.0,Ropka,6,0.1875,3,35
7820002-1,2019-04-12 10:00:00,0,True,1.1666666666666667,1.0,Ropka,6,0.1875,3,6
7820002-1,2019-04-12 12:00:00,0,True,1.8571428571428572,0.5,Ropka,6,0.1875,3,14
7820002-1,2019-04-17 10:00:00,0,True,1.0,0.5,Ropka,6,0.1875,3,12
7820002-1,2019-04-25 16:00:00,0,True,1.8888888888888888,1.0,Ropka,6,0.1875,3,18
7820002-1,2019-05-21 20:00:00,0,True,1.5,0.16666666666666666,Ropka,6,0.1875,3,12
7820002-1,2019-05-23 16:00:00,0,True,1.4,1.0,Ropka,6,0.1875,3,25
7820002-1,2019-05-28 08:00:00,0,True,1.0,0.3333333333333333,Ropka,6,0.1875,3,21
7820002-1,2019-05-28 10:00:00,0,True,1.2857142857142858,0.25,Ropka,6,0.1875,3,28
7820002-1,2020-01-31 10:00:00,0,False,1.0,0.0,Ropka,3,0.1428571428571428,3,7
7820002-1,2020-02-05 12:00:00,0,False,2.4,0.0,Ropka,3,0.1428571428571428,3,10
7820002-1,2020-02-07 10:00:00,0,False,1.2857142857142858,0.0,Ropka,3,0.1428571428571428,3,7
7820002-1,2020-03-02 14:00:00,0,False,2.2222222222222223,1.0,Ropka,3,0.1428571428571428,3,9
7820002-1,2020-03-04 14:00:00,0,False,3.0,1.2,Ropka,3,0.1428571428571428,3,35
7820002-1,2020-07-02 16:00:00,0,False,2.0,1.0,Ropka,3,0.1428571428571428,3,7
7820002-1,2020-07-16 10:00:00,0,False,1.0,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2020-08-05 08:00:00,0,False,1.0,1.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2020-08-05 10:00:00,0,False,1.6,2.3333333333333335,Ropka,3,0.1428571428571428,3,15
7820002-1,2020-08-06 06:00:00,0,False,,3.0,Ropka,3,0.1428571428571428,3,1
7820002-1,2020-08-06 08:00:00,0,False,1.0,0.6666666666666666,Ropka,3,0.1428571428571428,3,6
7820002-1,2020-08-07 08:00:00,0,False,1.0,0.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2020-08-11 16:00:00,0,False,2.0,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2020-08-28 14:00:00,0,False,1.0,1.0,Ropka,3,0.1428571428571428,3,5
7820002-1,2020-08-31 10:00:00,0,False,1.1666666666666667,0.0,Ropka,3,0.1428571428571428,3,12
7820002-1,2020-08-31 12:00:00,0,False,1.3333333333333333,1.0,Ropka,3,0.1428571428571428,3,18
7820002-1,2020-09-11 08:00:00,0,False,1.0,0.3333333333333333,Ropka,3,0.1428571428571428,3,6
7820002-1,2022-06-09 12:00:00,0,False,1.25,2.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2022-09-11 12:00:00,1,False,1.6666666666666667,2.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2022-09-28 14:00:00,0,False,1.4615384615384615,2.0,Ropka,3,0.1428571428571428,3,26
7820002-1,2022-11-08 10:00:00,0,False,1.7142857142857142,0.0,Ropka,3,0.1428571428571428,3,14
7820002-1,2023-05-09 16:00:00,0,False,1.625,5.0,Ropka,3,0.1428571428571428,3,16
7820002-1,2023-05-15 14:00:00,0,False,2.25,1.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2023-05-24 10:00:00,0,False,1.3333333333333333,1.5,Ropka,3,0.1428571428571428,3,12
7820002-1,2023-05-30 18:00:00,0,False,2.0,9.0,Ropka,3,0.1428571428571428,3,5
7820002-1,2023-05-31 16:00:00,0,False,2.0,1.0,Ropka,3,0.1428571428571428,3,14
7820002-1,2023-07-05 16:00:00,0,False,1.25,1.0,Ropka,3,0.1428571428571428,3,8
7820002-1,2023-08-09 12:00:00,0,False,1.5,0.0,Ropka,3,0.1428571428571428,3,12
