Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820003-1,2017-07-30 18:00:00,6,True,1.9,1.0,Ropka,7,0.21875,3,30
7820003-1,2017-08-02 18:00:00,2,True,2.1333333333333333,0.5,Ropka,7,0.21875,3,30
7820003-1,2017-08-03 15:00:00,3,True,1.8823529411764706,0.0,Ropka,7,0.21875,3,17
7820003-1,2017-08-08 12:00:00,1,True,2.933333333333333,1.0,Ropka,7,0.21875,3,45
7820003-1,2017-08-08 15:00:00,1,True,2.1875,0.0,Ropka,7,0.21875,3,16
7820003-1,2017-08-15 12:00:00,1,True,2.7857142857142856,0.5,Ropka,7,0.21875,3,28
7820003-1,2017-08-16 09:00:00,2,True,2.3157894736842106,0.0,Ropka,7,0.21875,3,19
7820003-1,2017-08-16 12:00:00,2,True,2.7058823529411766,0.0,Ropka,7,0.21875,3,34
7820003-1,2017-08-23 09:00:00,2,True,2.6315789473684212,0.0,Ropka,7,0.21875,3,38
7820003-1,2017-08-31 09:00:00,3,True,3.0,0.0,Ropka,7,0.21875,3,57
7820003-1,2017-09-07 12:00:00,3,True,2.2777777777777777,0.6666666666666666,Ropka,7,0.21875,3,54
7820003-1,2017-09-11 15:00:00,0,True,6.0,0.6666666666666666,Ropka,7,0.21875,3,78
