Number_entering_buses,Stop_ID,Binned_time_x,y_pred,y_prob,Score,stop_lat,stop_lon,geometry,NIMI_left,Time,index_right,NIMI_right,NIMI
14,7820284-1,2025-12-11 08:00:00,0,0.12005851,1.6808190941810608,58.37241821,26.7000216,POINT (26.7000216 58.37241821),Maarjamõisa,08:00:00,16.0,Maarjamõisa,
12,7820284-1,2025-12-11 10:00:00,0,0.119756125,1.4370734989643097,58.37241821,26.7000216,POINT (26.7000216 58.37241821),Maarjamõisa,10:00:00,16.0,Maarjamõisa,
12,7820284-1,2025-12-11 12:00:00,0,0.119796485,1.4375578165054321,58.37241821,26.7000216,POINT (26.7000216 58.37241821),Maarjamõisa,12:00:00,16.0,Maarjamõisa,
12,7820284-1,2025-12-11 14:00:00,0,0.12113183,1.4535819590091705,58.37241821,26.7000216,POINT (26.7000216 58.37241821),Maarjamõisa,14:00:00,16.0,Maarjamõisa,
14,7820284-1,2025-12-11 16:00:00,0,0.12113183,1.6958456188440323,58.37241821,26.7000216,POINT (26.7000216 58.37241821),Maarjamõisa,16:00:00,16.0,Maarjamõisa,
14,7820284-1,2025-12-11 18:00:00,0,0.12007749,1.6810848712921143,58.37241821,26.7000216,POINT (26.7000216 58.37241821),Maarjamõisa,18:00:00,16.0,Maarjamõisa,
10,7820284-1,2025-12-11 20:00:00,0,0.12009464,1.200946420431137,58.37241821,26.7000216,POINT (26.7000216 58.37241821),Maarjamõisa,20:00:00,16.0,Maarjamõisa,
2,7820285-1,2025-12-11 06:00:00,0,0.12117843,0.24235686659812927,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,06:00:00,3.0,Karlova,
4,7820285-1,2025-12-11 08:00:00,0,0.12142407,0.48569628596305847,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,08:00:00,3.0,Karlova,
4,7820285-1,2025-12-11 10:00:00,0,0.12102398,0.4840959310531616,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,10:00:00,3.0,Karlova,
4,7820285-1,2025-12-11 12:00:00,0,0.12119836,0.48479345440864563,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,12:00:00,3.0,Karlova,
4,7820285-1,2025-12-11 14:00:00,0,0.122282885,0.48913154006004333,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,14:00:00,3.0,Karlova,
4,7820285-1,2025-12-11 16:00:00,0,0.122282885,0.48913154006004333,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,16:00:00,3.0,Karlova,
4,7820285-1,2025-12-11 18:00:00,0,0.12073233,0.4829293191432953,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,18:00:00,3.0,Karlova,
4,7820285-1,2025-12-11 20:00:00,0,0.12078084,0.4831233620643616,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,20:00:00,3.0,Karlova,
4,7820285-1,2025-12-11 22:00:00,0,0.12078084,0.4831233620643616,58.36125669,26.74040249,POINT (26.74040249 58.36125669),Karlova,22:00:00,3.0,Karlova,
1,7820286-1,2025-12-11 06:00:00,0,0.12117843,0.12117843329906464,58.36081269,26.7403929,POINT (26.7403929 58.36081269),Karlova,06:00:00,3.0,Karlova,
5,7820286-1,2025-12-11 08:00:00,0,0.12142407,0.6071203574538231,58.36081269,26.7403929,POINT (26.7403929 58.36081269),Karlova,08:00:00,3.0,Karlova,
4,7820286-1,2025-12-11 10:00:00,0,0.12102398,0.4840959310531616,58.36081269,26.7403929,POINT (26.7403929 58.36081269),Karlova,10:00:00,3.0,Karlova,
4,7820286-1,2025-12-11 12:00:00,0,0.12119836,0.48479345440864563,58.36081269,26.7403929,POINT (26.7403929 58.36081269),Karlova,12:00:00,3.0,Karlova,
4,7820286-1,2025-12-11 14:00:00,0,0.122282885,0.48913154006004333,58.36081269,26.7403929,POINT (26.7403929 58.36081269),Karlova,14:00:00,3.0,Karlova,
4,7820286-1,2025-12-11 16:00:00,0,0.122282885,0.48913154006004333,58.36081269,26.7403929,POINT (26.7403929 58.36081269),Karlova,16:00:00,3.0,Karlova,
4,7820286-1,2025-12-11 18:00:00,0,0.12073233,0.4829293191432953,58.36081269,26.7403929,POINT (26.7403929 58.36081269),Karlova,18:00:00,3.0,Karlova,
4,7820286-1,2025-12-11 20:00:00,0,0.12078084,0.4831233620643616,58.36081269,26.7403929,POINT (26.7403929 58.36081269),Karlova,20:00:00,3.0,Karlova,
6,7820287-1,2025-12-11 06:00:00,0,0.11967416,0.7180449664592743,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,06:00:00,4.0,Tähtvere,
9,7820287-1,2025-12-11 08:00:00,0,0.11967625,1.0770862251520157,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,08:00:00,4.0,Tähtvere,
10,7820287-1,2025-12-11 10:00:00,0,0.11942499,1.194249913096428,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,10:00:00,4.0,Tähtvere,
10,7820287-1,2025-12-11 12:00:00,0,0.11961252,1.1961252242326736,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,12:00:00,4.0,Tähtvere,
9,7820287-1,2025-12-11 14:00:00,0,0.12108507,1.0897656306624413,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,14:00:00,4.0,Tähtvere,
10,7820287-1,2025-12-11 16:00:00,0,0.12180609,1.218060925602913,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,16:00:00,4.0,Tähtvere,
10,7820287-1,2025-12-11 18:00:00,0,0.11994282,1.199428215622902,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,18:00:00,4.0,Tähtvere,
10,7820287-1,2025-12-11 20:00:00,0,0.12002845,1.2002845108509064,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,20:00:00,4.0,Tähtvere,
6,7820287-1,2025-12-11 22:00:00,0,0.12002845,0.7201707065105438,58.3862124,26.69499199,POINT (26.69499199 58.3862124),Tähtvere,22:00:00,4.0,Tähtvere,
1,7820288-1,2025-12-11 04:00:00,0,0.11967625,0.11967624723911285,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,04:00:00,4.0,Tähtvere,
7,7820288-1,2025-12-11 06:00:00,0,0.11967416,0.83771912753582,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,06:00:00,4.0,Tähtvere,
10,7820288-1,2025-12-11 08:00:00,0,0.11967625,1.1967624723911285,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,08:00:00,4.0,Tähtvere,
10,7820288-1,2025-12-11 10:00:00,0,0.11942499,1.194249913096428,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,10:00:00,4.0,Tähtvere,
10,7820288-1,2025-12-11 12:00:00,0,0.11961252,1.1961252242326736,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,12:00:00,4.0,Tähtvere,
10,7820288-1,2025-12-11 14:00:00,0,0.12108507,1.2108507007360458,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,14:00:00,4.0,Tähtvere,
10,7820288-1,2025-12-11 16:00:00,0,0.12108507,1.2108507007360458,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,16:00:00,4.0,Tähtvere,
9,7820288-1,2025-12-11 18:00:00,0,0.11994282,1.0794853940606117,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,18:00:00,4.0,Tähtvere,
10,7820288-1,2025-12-11 20:00:00,0,0.12002845,1.2002845108509064,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,20:00:00,4.0,Tähtvere,
7,7820288-1,2025-12-11 22:00:00,0,0.12002845,0.8401991575956345,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,22:00:00,4.0,Tähtvere,
1,7820288-1,2025-12-12 00:00:00,0,0.12002845,0.12002845108509064,58.38621298,26.69472782,POINT (26.69472782 58.38621298),Tähtvere,00:00:00,4.0,Tähtvere,
6,7820289-1,2025-12-11 06:00:00,0,0.12178329,0.7306997179985046,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,06:00:00,10.0,Kesklinna,
9,7820289-1,2025-12-11 08:00:00,0,0.12194009,1.0974608212709427,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,08:00:00,10.0,Kesklinna,
12,7820289-1,2025-12-11 10:00:00,0,0.122613996,1.4713679552078247,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,10:00:00,10.0,Kesklinna,
15,7820289-1,2025-12-11 12:00:00,0,0.12276513,1.8414769694209099,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,12:00:00,10.0,Kesklinna,
12,7820289-1,2025-12-11 14:00:00,0,0.124943994,1.499327927827835,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,14:00:00,10.0,Kesklinna,
13,7820289-1,2025-12-11 16:00:00,0,0.12487875,1.6234237402677536,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,16:00:00,10.0,Kesklinna,
12,7820289-1,2025-12-11 18:00:00,0,0.12217076,1.4660491347312927,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,18:00:00,10.0,Kesklinna,
11,7820289-1,2025-12-11 20:00:00,0,0.121961,1.3415709733963013,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,20:00:00,10.0,Kesklinna,
7,7820289-1,2025-12-11 22:00:00,0,0.122024946,0.8541746214032173,58.37802669,26.73371568,POINT (26.73371568 58.37802669),Kesklinna,22:00:00,10.0,Kesklinna,
2,7820289-2,2025-12-11 16:00:00,0,0.1222413,0.2444826066493988,58.37792077,26.73396427,POINT (26.73396427 58.37792077),Kesklinna,16:00:00,10.0,Kesklinna,
1,7820291-1,2025-12-11 04:00:00,0,0.12121964,0.12121964246034622,58.36201853,26.73063502,POINT (26.73063502 58.36201853),Karlova,04:00:00,3.0,Karlova,
4,7820291-1,2025-12-11 08:00:00,0,0.12145074,0.48580294847488403,58.36201853,26.73063502,POINT (26.73063502 58.36201853),Karlova,08:00:00,3.0,Karlova,
5,7820291-1,2025-12-11 10:00:00,0,0.1211143,0.6055714935064316,58.36201853,26.73063502,POINT (26.73063502 58.36201853),Karlova,10:00:00,3.0,Karlova,
4,7820291-1,2025-12-11 12:00:00,0,0.121288784,0.4851551353931427,58.36201853,26.73063502,POINT (26.73063502 58.36201853),Karlova,12:00:00,3.0,Karlova,
11,7820293-1,2025-12-11 06:00:00,0,0.11981885,1.3180073648691177,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,06:00:00,10.0,Kesklinna,
15,7820293-1,2025-12-11 08:00:00,0,0.120043,1.8006450310349464,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,08:00:00,10.0,Kesklinna,
16,7820293-1,2025-12-11 10:00:00,0,0.11972214,1.9155542850494385,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,10:00:00,10.0,Kesklinna,
15,7820293-1,2025-12-11 12:00:00,0,0.1197403,1.7961044982075691,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,12:00:00,10.0,Kesklinna,
15,7820293-1,2025-12-11 14:00:00,0,0.1230916,1.84637401252985,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,14:00:00,10.0,Kesklinna,
15,7820293-1,2025-12-11 16:00:00,0,0.12282072,1.8423108011484146,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,16:00:00,10.0,Kesklinna,
15,7820293-1,2025-12-11 18:00:00,0,0.121202454,1.8180368095636368,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,18:00:00,10.0,Kesklinna,
14,7820293-1,2025-12-11 20:00:00,0,0.121111296,1.6955581456422806,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,20:00:00,10.0,Kesklinna,
10,7820293-1,2025-12-11 22:00:00,0,0.12123887,1.2123887240886688,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,22:00:00,10.0,Kesklinna,
1,7820293-1,2025-12-12 00:00:00,0,0.12123887,0.12123887240886688,58.37909356,26.72727211,POINT (26.72727211 58.37909356),Kesklinna,00:00:00,10.0,Kesklinna,
8,7820294-1,2025-12-11 08:00:00,0,0.11972664,0.9578131437301636,58.40433139,26.708449,POINT (26.708449 58.40433139),Kvissentali,08:00:00,17.0,Kvissentali,
8,7820294-1,2025-12-11 10:00:00,0,0.11942499,0.9553999304771423,58.40433139,26.708449,POINT (26.708449 58.40433139),Kvissentali,10:00:00,17.0,Kvissentali,
7,7820294-1,2025-12-11 12:00:00,0,0.11961252,0.8372876569628716,58.40433139,26.708449,POINT (26.708449 58.40433139),Kvissentali,12:00:00,17.0,Kvissentali,
8,7820294-1,2025-12-11 14:00:00,0,0.1211128,0.9689024090766907,58.40433139,26.708449,POINT (26.708449 58.40433139),Kvissentali,14:00:00,17.0,Kvissentali,
8,7820294-1,2025-12-11 18:00:00,0,0.11994463,0.959557056427002,58.40433139,26.708449,POINT (26.708449 58.40433139),Kvissentali,18:00:00,17.0,Kvissentali,
6,7820295-1,2025-12-11 06:00:00,0,0.119975604,0.7198536247014999,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,06:00:00,2.0,Vaksali,
9,7820295-1,2025-12-11 08:00:00,0,0.120028205,1.0802538469433784,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,08:00:00,2.0,Vaksali,
10,7820295-1,2025-12-11 10:00:00,0,0.119725905,1.1972590535879135,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,10:00:00,2.0,Vaksali,
10,7820295-1,2025-12-11 12:00:00,0,0.11991844,1.1991844326257706,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,12:00:00,2.0,Vaksali,
10,7820295-1,2025-12-11 14:00:00,0,0.12257176,1.2257175892591476,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,14:00:00,2.0,Vaksali,
10,7820295-1,2025-12-11 16:00:00,0,0.12257176,1.2257175892591476,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,16:00:00,2.0,Vaksali,
10,7820295-1,2025-12-11 18:00:00,0,0.12021692,1.2021692097187042,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,18:00:00,2.0,Vaksali,
10,7820295-1,2025-12-11 20:00:00,0,0.12030272,1.203027218580246,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,20:00:00,2.0,Vaksali,
5,7820295-1,2025-12-11 22:00:00,0,0.12030272,0.601513609290123,58.37684819,26.70266721,POINT (26.70266721 58.37684819),Vaksali,22:00:00,2.0,Vaksali,
1,7820296-1,2025-12-11 04:00:00,0,0.120028205,0.12002820521593094,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,04:00:00,2.0,Vaksali,
5,7820296-1,2025-12-11 06:00:00,0,0.119975604,0.5998780205845833,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,06:00:00,2.0,Vaksali,
10,7820296-1,2025-12-11 08:00:00,0,0.120028205,1.2002820521593094,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,08:00:00,2.0,Vaksali,
10,7820296-1,2025-12-11 10:00:00,0,0.119725905,1.1972590535879135,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,10:00:00,2.0,Vaksali,
10,7820296-1,2025-12-11 12:00:00,0,0.11991844,1.1991844326257706,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,12:00:00,2.0,Vaksali,
10,7820296-1,2025-12-11 14:00:00,0,0.12257176,1.2257175892591476,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,14:00:00,2.0,Vaksali,
8,7820296-1,2025-12-11 16:00:00,0,0.12257176,0.9805740714073181,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,16:00:00,2.0,Vaksali,
10,7820296-1,2025-12-11 18:00:00,0,0.12021692,1.2021692097187042,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,18:00:00,2.0,Vaksali,
10,7820296-1,2025-12-11 20:00:00,0,0.12030272,1.203027218580246,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,20:00:00,2.0,Vaksali,
6,7820296-1,2025-12-11 22:00:00,0,0.12030272,0.7218163311481476,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,22:00:00,2.0,Vaksali,
2,7820296-1,2025-12-12 00:00:00,0,0.12030272,0.2406054437160492,58.3772705,26.7018397,POINT (26.7018397 58.3772705),Vaksali,00:00:00,2.0,Vaksali,
2,7820297-1,2025-12-11 06:00:00,0,0.119628765,0.23925752937793732,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,06:00:00,9.0,Ropka tööstuse,
4,7820297-1,2025-12-11 08:00:00,0,0.11968123,0.4787249267101288,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,08:00:00,9.0,Ropka tööstuse,
4,7820297-1,2025-12-11 10:00:00,0,0.11944265,0.47777059674263,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,10:00:00,9.0,Ropka tööstuse,
4,7820297-1,2025-12-11 12:00:00,0,0.11968425,0.4787369966506958,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,12:00:00,9.0,Ropka tööstuse,
4,7820297-1,2025-12-11 14:00:00,0,0.12214997,0.48859986662864685,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,14:00:00,9.0,Ropka tööstuse,
4,7820297-1,2025-12-11 16:00:00,1,0.12854086,0.5141634345054626,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,16:00:00,9.0,Ropka tööstuse,
4,7820297-1,2025-12-11 18:00:00,0,0.119760215,0.47904086112976074,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,18:00:00,9.0,Ropka tööstuse,
4,7820297-1,2025-12-11 20:00:00,0,0.120101936,0.4804077446460724,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,20:00:00,9.0,Ropka tööstuse,
4,7820297-1,2025-12-11 22:00:00,0,0.120101936,0.4804077446460724,58.34527076,26.74128384,POINT (26.74128384 58.34527076),Ropka tööstuse,22:00:00,9.0,Ropka tööstuse,
4,7820298-1,2025-12-11 08:00:00,0,0.11968123,0.4787249267101288,58.34524603,26.74096552,POINT (26.74096552 58.34524603),Ropka tööstuse,08:00:00,9.0,Ropka tööstuse,
4,7820298-1,2025-12-11 10:00:00,0,0.11944265,0.47777059674263,58.34524603,26.74096552,POINT (26.74096552 58.34524603),Ropka tööstuse,10:00:00,9.0,Ropka tööstuse,
4,7820298-1,2025-12-11 12:00:00,0,0.11968425,0.4787369966506958,58.34524603,26.74096552,POINT (26.74096552 58.34524603),Ropka tööstuse,12:00:00,9.0,Ropka tööstuse,
4,7820298-1,2025-12-11 14:00:00,0,0.12214997,0.48859986662864685,58.34524603,26.74096552,POINT (26.74096552 58.34524603),Ropka tööstuse,14:00:00,9.0,Ropka tööstuse,
4,7820298-1,2025-12-11 16:00:00,0,0.12214997,0.48859986662864685,58.34524603,26.74096552,POINT (26.74096552 58.34524603),Ropka tööstuse,16:00:00,9.0,Ropka tööstuse,
4,7820298-1,2025-12-11 18:00:00,0,0.119760215,0.47904086112976074,58.34524603,26.74096552,POINT (26.74096552 58.34524603),Ropka tööstuse,18:00:00,9.0,Ropka tööstuse,
5,7820298-1,2025-12-11 20:00:00,0,0.120101936,0.6005096808075905,58.34524603,26.74096552,POINT (26.74096552 58.34524603),Ropka tööstuse,20:00:00,9.0,Ropka tööstuse,
8,7820301-1,2025-12-11 06:00:00,0,0.11975894,0.9580715298652649,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,06:00:00,15.0,Ülejõe,
20,7820301-1,2025-12-11 08:00:00,0,0.11981146,2.3962292075157166,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,08:00:00,15.0,Ülejõe,
17,7820301-1,2025-12-11 10:00:00,0,0.11950962,2.0316635817289352,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,10:00:00,15.0,Ülejõe,
19,7820301-1,2025-12-11 12:00:00,0,0.11978819,2.275975652039051,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,12:00:00,15.0,Ülejõe,
16,7820301-1,2025-12-11 14:00:00,0,0.121447556,1.943160891532898,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,14:00:00,15.0,Ülejõe,
20,7820301-1,2025-12-11 16:00:00,0,0.121447556,2.4289511144161224,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,16:00:00,15.0,Ülejõe,
19,7820301-1,2025-12-11 18:00:00,0,0.12128864,2.3044842034578323,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,18:00:00,15.0,Ülejõe,
15,7820301-1,2025-12-11 20:00:00,0,0.12128864,1.819329634308815,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,20:00:00,15.0,Ülejõe,
12,7820301-1,2025-12-11 22:00:00,0,0.12128864,1.455463707447052,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,22:00:00,15.0,Ülejõe,
3,7820301-1,2025-12-12 00:00:00,0,0.12128864,0.363865926861763,58.38666842,26.72685629,POINT (26.72685629 58.38666842),Ülejõe,00:00:00,15.0,Ülejõe,
6,7820302-1,2025-12-11 06:00:00,0,0.119511805,0.7170708328485489,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,06:00:00,15.0,Ülejõe,
17,7820302-1,2025-12-11 08:00:00,0,0.11956423,2.0325918719172478,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,08:00:00,15.0,Ülejõe,
14,7820302-1,2025-12-11 10:00:00,0,0.11932585,1.6705618500709534,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,10:00:00,15.0,Ülejõe,
13,7820302-1,2025-12-11 12:00:00,0,0.11960405,1.5548526644706726,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,12:00:00,15.0,Ülejõe,
13,7820302-1,2025-12-11 14:00:00,0,0.12251074,1.5926396027207375,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,14:00:00,15.0,Ülejõe,
15,7820302-1,2025-12-11 16:00:00,0,0.12251074,1.8376610800623894,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,16:00:00,15.0,Ülejõe,
16,7820302-1,2025-12-11 18:00:00,0,0.12107325,1.9371720552444458,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,18:00:00,15.0,Ülejõe,
12,7820302-1,2025-12-11 20:00:00,0,0.12133173,1.4559807479381561,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,20:00:00,15.0,Ülejõe,
5,7820302-1,2025-12-11 22:00:00,0,0.12133173,0.6066586449742317,58.38578652,26.72639415,POINT (26.72639415 58.38578652),Ülejõe,22:00:00,15.0,Ülejõe,
2,7820303-1,2025-12-11 06:00:00,0,0.11967416,0.23934832215309143,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,06:00:00,5.0,Veeriku,
4,7820303-1,2025-12-11 08:00:00,0,0.11972664,0.4789065718650818,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,08:00:00,5.0,Veeriku,
4,7820303-1,2025-12-11 10:00:00,0,0.11942499,0.47769996523857117,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,10:00:00,5.0,Veeriku,
4,7820303-1,2025-12-11 12:00:00,0,0.11961252,0.47845008969306946,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,12:00:00,5.0,Veeriku,
4,7820303-1,2025-12-11 14:00:00,0,0.1211128,0.48445120453834534,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,14:00:00,5.0,Veeriku,
4,7820303-1,2025-12-11 16:00:00,0,0.1211128,0.48445120453834534,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,16:00:00,5.0,Veeriku,
4,7820303-1,2025-12-11 18:00:00,0,0.11994463,0.479778528213501,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,18:00:00,5.0,Veeriku,
4,7820303-1,2025-12-11 20:00:00,0,0.12003027,0.48012107610702515,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,20:00:00,5.0,Veeriku,
4,7820303-1,2025-12-11 22:00:00,0,0.12003027,0.48012107610702515,58.37124468,26.69375987,POINT (26.69375987 58.37124468),Veeriku,22:00:00,5.0,Veeriku,
3,7820304-1,2025-12-11 06:00:00,0,0.119381614,0.3581448420882225,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,06:00:00,5.0,Veeriku,
4,7820304-1,2025-12-11 08:00:00,0,0.11943399,0.4777359664440155,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,08:00:00,5.0,Veeriku,
4,7820304-1,2025-12-11 10:00:00,0,0.119195834,0.4767833352088928,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,10:00:00,5.0,Veeriku,
4,7820304-1,2025-12-11 12:00:00,0,0.11938306,0.4775322377681732,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,12:00:00,5.0,Veeriku,
4,7820304-1,2025-12-11 14:00:00,0,0.1218049,0.48721960186958313,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,14:00:00,5.0,Veeriku,
4,7820304-1,2025-12-11 16:00:00,0,0.1218049,0.48721960186958313,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,16:00:00,5.0,Veeriku,
4,7820304-1,2025-12-11 18:00:00,0,0.11968565,0.4787425994873047,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,18:00:00,5.0,Veeriku,
4,7820304-1,2025-12-11 20:00:00,0,0.11991886,0.47967544198036194,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,20:00:00,5.0,Veeriku,
4,7820304-1,2025-12-11 22:00:00,0,0.11991886,0.47967544198036194,58.37135629,26.69447958,POINT (26.69447958 58.37135629),Veeriku,22:00:00,5.0,Veeriku,
11,7820305-1,2025-12-11 08:00:00,0,0.12005851,1.320643573999405,58.36972984,26.69080566,POINT (26.69080566 58.36972984),Maarjamõisa,08:00:00,16.0,Maarjamõisa,
9,7820305-1,2025-12-11 10:00:00,0,0.119756125,1.0778051242232323,58.36972984,26.69080566,POINT (26.69080566 58.36972984),Maarjamõisa,10:00:00,16.0,Maarjamõisa,
8,7820305-1,2025-12-11 12:00:00,0,0.119796485,0.9583718776702881,58.36972984,26.69080566,POINT (26.69080566 58.36972984),Maarjamõisa,12:00:00,16.0,Maarjamõisa,
8,7820305-1,2025-12-11 14:00:00,0,0.12113183,0.969054639339447,58.36972984,26.69080566,POINT (26.69080566 58.36972984),Maarjamõisa,14:00:00,16.0,Maarjamõisa,
9,7820305-1,2025-12-11 16:00:00,0,0.12113183,1.090186469256878,58.36972984,26.69080566,POINT (26.69080566 58.36972984),Maarjamõisa,16:00:00,16.0,Maarjamõisa,
4,7820306-1,2025-12-11 06:00:00,0,0.12310883,0.4924353063106537,58.37041613,26.79130535,POINT (26.79130535 58.37041613),Ihaste,06:00:00,,,Ihaste
4,7820306-1,2025-12-11 08:00:00,0,0.12316262,0.49265047907829285,58.37041613,26.79130535,POINT (26.79130535 58.37041613),Ihaste,08:00:00,,,Ihaste
